#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime
RF|POR|45.9524|12.6808|94.0|Pordenone|2012-02-27T00:02:00|
RF|PRAD|46.2476|12.8873|586.0|Pradis|2002-12-03T00:12:00|
RF|SFIO|45.9209|12.3579|111.0|San Fior ARMONIA|2021-05-25T00:05:00|
RF|STOL|46.3605|13.3546|586.0|Stolvizza|2001-10-27T00:10:00|
RF|VNTO|46.0095|12.2803|138.0|Vittorio Veneto (Veneto) ARMONIA|2021-05-24T00:05:00|
SI|ABSI|46.7285|11.3205|1801|Aberstuckl (Sarntal)|2006-11-21T14:16:45|
SI|BOSI|46.4952|11.3185|242|Bozen/Zivilschutz Zentrale|2006-11-22T15:23:48|
SI|KOSI|46.463|11.3778|1604|Kohlern/Titschen|2006-11-22T19:38:44|
SI|LUSI|45.9595|10.9436|860|Lusi|2012-11-02T11:31:05|
SI|MOSI|46.6164|10.5495|1957|Grossmontoni/Vinschgau|2006-11-28T12:34:02|
SI|RISI|46.948|12.0787|1785|Rein in Taufers/Ahrntal|2006-11-23T16:09:29|2017-08-28T05:24:00
SI|ROSI|46.9281|11.4118|1917|Rosskopf/Sterzing|2006-11-23T08:39:29|
ST|CARE|46.4252|10.6945|2605|Lago Careser|2013-11-11T13:53:00|
ST|DOSS|45.8808|11.1884|1660|DOSS|2014-08-06T09:46:40|
ST|GAGG|46.0835|10.9587|1617|Gaggia|2013-11-19T17:07:58|
ST|OZOL|46.404|11.0518|1219|Ozolo|2014-07-31T00:00:00|
ST|PANI|46.0501|11.3341|1983|Panarotta|2014-07-31T00:00:00|
ST|RONC|45.9802|10.6228|1913|Roncone|2013-11-19T14:00:00|
ST|VARA|45.826|10.8965|1735|Varagna|2014-07-31T00:00:00|
ST|ZIAN|46.2764|11.5632|1154|Ziano|2014-07-31T00:00:00|
TV|A001|43.1671|12.5206|317|Piccione|2010-02-09T12:00:00|2012-12-07T12:29:00
TV|A004|43.3304|12.7364|472|Sigillo|2010-02-08T13:00:00|2011-11-05T12:32:00
TV|AA02|43.2655|12.5751|650|Valdichiascio|2011-02-08T16:00:00|2011-07-30T18:00:00
TV|AG51|40.291134|15.854175|770.0|Grumento Nova (PZ)|2014-02-13T08:00:00|2016-02-09T23:59:00
TV|AT01|43.393967|12.307582|484|Promano|2010-04-01T10:54:00|2011-09-30T09:14:00
TV|AT02|43.368134|12.174372|360|Lugnano|2010-04-01T10:40:00|2011-02-09T09:25:00
TV|AT03|43.535889|12.385995|789|Montalto|2010-04-18T15:30:00|2012-08-27T09:43:00
TV|AT04|43.254269|12.450467|595|Castiglione Aldobrando|2010-03-31T00:00:00|2011-02-09T09:55:00
TV|AT05|43.232857|12.271527|494|San Donato|2010-04-01T10:40:00|2011-10-04T10:11:00
TV|AT06|43.231483|12.711538|619|Poggio San Ercolano|2010-01-10T17:00:00|2012-11-24T10:21:00
TV|AT07|43.494022|12.056065|442|Catigliano|2010-04-01T08:58:00|2011-02-02T10:28:00
TV|AT08|43.18343|12.548164|608|Fraticciola Selvatica|2010-04-01T15:40:00|2012-02-09T10:41:00
TV|AT09|43.314365|12.540464|521|Santa Cristina|2010-01-20T15:51:00|2011-10-04T10:55:00
TV|AT10|43.319618|12.694234|571|Frazione Torre dellOlmo|2010-01-10T13:15:00|2012-12-07T10:57:00
TV|AT11|43.3818|12.4199|662|Monte Civitello|2011-06-08T00:00:00|2013-04-17T18:00:00
TV|B001|43.255|12.4317|494|Rancolfo|2010-02-08T15:00:00|2011-10-04T12:34:00
TV|BBB4|43.4239|12.6864|898|Pezza|2010-02-09T12:00:00|2012-06-05T12:36:00
TV|C004|43.4481|12.5161|814|Frazione Salia|2010-02-09T14:00:00|2011-09-30T12:41:00
TV|CAS01|44.929279|11.5771|5|Occhiobello (RO)|2012-05-23T10:00:00|2012-07-16T12:00:00
TV|CAS02|44.836033|11.483373|5|Vigarano Mainarda (FE)|2012-05-23T15:00:00|2012-07-09T15:40:00
TV|CAS03|44.899738|11.46593|5|Settepolesini, Bondeno (FE)|2012-05-23T12:00:00|2012-07-16T12:30:00
TV|CAS04|44.880535|11.526858|14|Vigarano Pieve (FE), fraz. Diamantina|2012-05-23T16:00:00|2012-09-08T11:30:00
TV|CAS05|44.802223|11.409715|9|San Carlo, S.Agostino (FE)|2012-05-24T08:30:00|2012-07-10T13:35:00
TV|CAS06|44.820309|11.491826|15|Vigarano Mainarda (FE)|2012-05-24T10:30:00|2012-07-10T13:15:00
TV|CAS07|44.792919|11.36707|10|S.Agostino (FE)|2012-05-23T15:00:00|2012-07-16T15:00:00
TV|CAS08|44.772598|11.43219|11|Chiesa Nuova, Poggio Renatico (FE)|2012-05-22T17:50:00|2012-07-16T14:30:00
TV|CC03|43.378|12.5163|513|Monteleto|2011-03-15T00:00:00|2011-09-29T12:00:00
TV|CCE3|43.517|12.3548|750|Bocca Seriola|2011-02-08T11:00:00|2011-09-29T10:00:00
TV|CCN3|43.4219|12.4403|625|Pietralunga|2011-03-15T15:00:00|2011-10-04T14:00:00
TV|D002|43.4208|12.3795|611|Pieve de Saddi|2011-03-15T11:00:00|2011-10-04T14:00:00
TV|GMB1|38.1723|15.8179|1198|GMB1|2021-11-05T17:00:00|2023-06-19T23:59:00
TV|H2O5|41.48992|13.81385|477|Montecassino|2016-03-15T00:00:00|2017-05-02T00:00:00
TV|MIR01|44.844036|11.071097|20|Medolla (MO)|2012-05-24T13:00:00|2012-08-11T10:00:00
TV|MIR02|44.886967|11.073191|18|Mirandola (MO)|2012-05-22T18:30:00|2012-07-16T14:50:00
TV|MIR03|44.9384|11.10455|10|Mirandola (MO)|2012-05-23T15:30:00|2012-07-17T12:00:00
TV|MIR04|44.927464|11.178325|8|Gavello, Mirandola (MO)|2012-05-24T10:00:00|2012-07-17T12:15:00
TV|MIR05|44.980808|11.107172|15|Villa Poma (MN)|2012-05-23T14:00:00|2012-09-08T06:00:00
TV|MIR06|45.040112|11.087507|17|Pieve di Coriano (MN)|2012-05-23T11:30:00|2012-07-17T10:40:00
TV|MIR08|44.916866|11.089485|14|Quarantoli, Mirandola (MO)|2012-05-24T09:30:00|2012-09-02T18:00:00
TV|N001|43.3398|12.4816|690|Pisciano|2011-03-15T14:00:00|2011-10-04T14:00:00
TV|N002|43.3731|12.3296|538|Montecucco|2011-03-15T11:00:00|2011-10-04T15:00:00
TV|N004|43.4684|12.3373|465|Ronchi|2011-02-08T00:00:00|2011-09-29T09:10:00
TV|SCA01|44.803501|11.407|0|S. Carlo - Via Morandi - giardinetti|2012-05-29T11:10:00|2012-07-16T11:40:00
TV|SCA02|44.799751|11.44339|0|S. Carlo - campo Via Riolo|2012-05-29T13:40:00|2012-07-16T09:55:00
TV|SCA03|44.802971|11.42759|0|S. Carlo - Contrada San Pietro|2012-05-30T13:10:00|2012-07-16T10:55:00
TV|SCA04|44.823978|11.366673|0|S. Carlo - Casumaro|2012-05-30T15:00:00|2012-07-18T04:40:00
TV|SCA05|44.8097|11.39168|0|S. Carlo, via Frutteti|2012-06-09T19:20:00|2012-06-12T11:55:00
TV|SCA06|44.81205|11.37501|0|S. Carlo, Quattro Torri|2012-06-09T16:15:50|2012-07-16T14:35:00
TV|SF01|42.81191|11.56327|830|Poggio Pratacci|2009-07-07T00:00:00|2021-07-31T23:59:00
TV|SF03|42.80278|11.6856|712|Valle Cupa|2009-07-07T00:00:00|2021-10-20T23:59:00
TV|SF04|42.83567|11.66045|737|Casetta|2009-07-07T00:00:00|2021-10-20T23:59:00
TV|SF11|42.868614|11.67894|831|Podere del Sole|2016-03-23T00:00:00|2024-08-25T08:11:33
TV|SF13|42.8184|11.6195|717|Bagnolo|2016-03-04T00:00:00|2021-05-17T23:59:00
TV|SF14|42.7551|11.61462|463|Selvena|2016-03-24T00:00:00|2021-10-25T23:59:00
TV|SU26|39.122956|8.490392|66|Carbonia Iglesias, Loc. Su Bruncu (CI)|2017-03-06T17:50:00|
TV|TN05|40.3596|16.0748|588|Corleto Perticara (PZ)|2015-04-28T13:00:00|2016-02-24T23:59:00
TV|TO01|42.1351|11.9672|203.0|Tolfa - RM|2008-04-28T00:00:00|2009-04-02T23:59:00
TV|TO02|42.1378|11.8886|410.0|Allumiere - RM|2008-04-11T00:00:00|2009-04-02T23:59:00
TV|TO03|42.128|12.0482|223.0|Canale Monterano - RM|2008-05-14T00:00:00|2009-04-02T23:59:00
TV|TO04|42.2044|11.9393|227.0|Tolfa - RM|2008-04-11T00:00:00|2009-04-02T23:59:00
TV|TO05|42.0615|11.8646|88.0|Santa Marinella - RM|2008-04-28T00:00:00|2009-04-02T23:59:00
TV|TO06|42.2015|11.836|96.0|Tarquinia - VT|2008-05-14T00:00:00|2009-04-02T23:59:00
TV|TO07|42.2714|11.7888|188.0|Tarquinia - VT|2008-07-15T00:00:00|2008-10-18T23:59:00
TV|TO08|42.2244|12.0526|463.0|Barbarano Romano - VT|2008-05-29T00:00:00|2009-04-02T23:59:00
TV|TO09|42.1868|12.01812|220.0|Civitella Cesi - VT|2009-01-14T00:00:00|2009-04-02T23:59:00
TV|TT08|40.349127|16.182162|511|Gorgoglione (MT)|2015-01-21T13:00:00|2016-02-24T23:59:00
VM|AMAD|42.980401|13.355676|501.0|Amandola|2019-07-17T00:00:00|
VM|AMEN|43.608845|13.444468|46.0|Colle Ameno|2012-10-18T00:00:00|
VM|ASCL|42.852597|13.57707|157.0|Ascoli municipio|2019-06-07T00:00:00|
VM|BELF|43.164276|13.237667|347.0|Belforte del Chienti|2019-07-15T00:00:00|2025-01-22T10:00:32
VM|MRSC|43.08574|13.7318|395.0|Moresco|2016-07-21T00:00:00|
VM|MSM4|43.031613|13.442229|530.0|Monte San Martino scuola|2016-04-08T00:00:00|
VM|PERG|43.5538|12.83068|320.0|Pergola|2013-12-18T00:00:00|
VM|SRNA|43.035667|13.300756|519.0|Sarnano|2019-06-21T00:00:00|
VM|SSCV|43.779803|12.497462|331.0|Sassocorvaro|2013-12-04T00:00:00|
VM|UNPM|43.586763|13.516745|150.0|Ancona Universit..|2017-10-26T00:00:00|
VR|VRG01|43.631413|10.504497|53|Virgo Central Building|2019-04-01T00:00:00|
VR|VRG02|43.65693|10.516896|53|Virgo North End Building|2019-04-01T00:00:00|
VR|VRG03|43.640408|10.46937|52|Virgo West End Building|2019-04-01T00:00:00|
WE|WIS01|37.54848|15.39893|-2039.0||2024-02-21T00:00:00|
WE|WIS03|37.556583|15.433617|-2033.0|No site|2024-02-21T00:00:00|
WE|WIS04|37.571817|15.501583|-1992.0|No site|2024-02-21T00:00:00|
WE|WIS05|37.608533|15.548317|-1917.0|No site|2024-02-21T00:00:00|
X3|T1573|37.862847|12.930064|221|Gallitello (TP)|2020-09-23T09:30:00|2021-04-20T11:48:00
X3|T1574|37.8421|12.8223|461|Salemi|2020-09-22T12:30:00|2021-04-20T11:49:00
X3|T1581|37.853302|12.687788|270|Borgo Fazio (TP)|2020-09-23T09:30:00|2020-11-24T12:30:00
X3|T1582|37.7461|12.7781|164|S. Ninfa (TP)|2020-09-22T13:20:00|2020-11-24T13:40:00
X6|AG01|40.29215|15.81608|840.0|Valle delle Orchidee|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG02|40.23804|15.69937|744.0|Feudo del Monaco|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG03|40.40683|15.92612|1299.0|Pozzo Monte ENOC|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG04|40.36085|15.85572|813.0|Case Rosse|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG05|40.30126|15.74302|884.0|Tramutola|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG06|40.45213|15.72802|1109.0|Marsico Nuovo|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG07|40.36732|15.70903|1107.0|Paterno|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG08|40.1835|15.86643|1103.0|Moliterno|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG09|40.24038|15.95813|742.0|Spinoso|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG10|40.2892|16.06608|786.0|Armento|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG11|40.33324|15.95157|979.0|Viggiano|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG12|40.41267|15.7756|1160.0|Marsico Nuovo|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG13|40.32495|15.80188|1020.0|Monticello Tramutola|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG14|40.22685|15.91773|911.0|Sarconi|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG15|40.14796|15.97523|1323.0|Castelsaraceno|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG16|40.2988|15.56282|1015.0|Sassano|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG18|40.27768|15.87733|687.0|Grumento Nova|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG19|40.11388|15.87633|945.0|Lauria|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG20|40.14992|15.94427|1254.0|Casale Feroni Castelsaraceno|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG21|40.41833|15.77616|1099.0|Marsico Nuovo|2005-04-30T00:00:00|2006-07-19T00:00:00
X6|AG22|40.2988|15.56282|1015.0|Sassano|2005-04-30T00:00:00|2006-07-19T00:00:00
XE|BIDON|39.9457|16.4559|958|Albidona (CS)|2022-01-01T00:00:00|
XE|CNESE|39.8941|16.0843|1547|Morano Calabro (CS)|2022-01-01T00:00:00|
XE|FRASC|39.838096|16.266299|559|Frascineto (CS)|2022-01-01T00:00:00|
XE|LAICA|39.948489|15.975058|350|Laino Castello (CS)|2022-12-02T00:00:00|
XE|MORMA|39.8699|15.9721|1023|Mormanno (CS)|2022-01-01T00:00:00|
XE|SHEVA|39.8153|16.16773|605|San Basile (CS)|2023-04-03T00:00:00|
XE|T0701|39.98617|16.116141|882.0|Viggianello PZ|2022-01-01T00:00:00|
XE|T0702|39.7209|16.0835|883.0|Acquaformosa CS|2022-01-01T00:00:00|
XE|TNOVA|39.9747|16.2611|1127.0|Terranova di Pollino (PZ)|2022-01-01T00:00:00|
XE|ZIDIL|39.78218|16.25963|451|Castrovillari (CS)|2023-04-03T00:00:00|
XK|ALB1|39.023769|16.59737|748.0|ALB1|2020-02-13T11:44:54|2020-12-16T10:30:00
XK|GIZZ|38.97983|16.20777|713.0|GIZZ|2020-02-13T13:25:00|2020-12-31T23:59:00
XK|SELL|38.983001|16.627906|633.0|Sellia (CZ)|2020-02-28T10:14:49|2020-12-16T10:30:00
XO|AM01|42.980556|13.358708|549|Torre del Podestà, Amandola|2016-08-29T13:55:00|2016-10-09T23:30:00
XO|AM02|42.979597|13.353573|516|Istituto Tecnico, Amandola|2016-08-30T10:30:00|2016-10-10T08:20:00
XO|AM03|42.981622|13.362768|511|Ospedale, Amandola|2016-08-29T00:00:00|2016-10-10T04:50:00
XO|AM04|42.983345|13.365007|455|Base Costone Ospedale, Amandola|2016-08-30T13:16:00|2016-10-09T06:50:00
XO|AM05|42.977404|13.352786|464|Amandola (FM) Campo sportivo|2016-08-30T13:27:00|2017-11-07T11:49:00
XO|CP01|42.52458|13.28758|885|Capitignano campo calcio|2016-08-29T11:00:00|2016-09-17T09:00:00
XO|CP02|42.52389|13.29596|898|Mopolino Via Repubblica Signora Angela|2016-08-29T16:30:00|2016-09-16T15:30:00
XO|CP04|42.52529|13.30163|957|Mopolino via del Fosso|2016-08-30T11:30:00|2016-09-16T14:30:00
XO|CP05|42.52052|13.30267|925|Capitignano via di Sopra|2016-08-29T15:00:00|2016-09-16T15:00:00
XO|CP06|42.53498|13.28591|900|Capitignano Paterno campetto|2016-08-29T13:00:00|2016-09-17T08:30:00
XO|CP07|42.50748|13.27508|842|Giardino di un ex asilo a San Giovanni Paganica (AQ)|2016-09-01T14:30:00|2016-09-16T14:00:00
XO|CV01|42.772736|13.666229|642|Falsabraga in Fortezza, Civitella del Tronto|2016-08-31T12:00:00|2016-09-26T15:00:00
XO|CV02|42.773106|13.669496|600|c/o Porta Napoli in L. Vinciguerra, Civitella del Tronto|2016-08-30T15:30:00|2016-09-26T15:30:00
XO|CV03|42.772644|13.672969|540|Via Salinello, Civitella del Tronto|2016-08-30T16:30:00|2016-09-26T16:00:00
XO|CV04|42.772274|13.66669|585|Edificio privato in via Roma 88, Civitella del Tronto|2016-08-31T09:30:00|2016-09-26T14:00:00
XO|CV05|42.771549|13.663721|605|Parte terminale di via del Parnaso, Civitella del Tronto|2016-08-31T11:00:00|2016-09-26T13:30:00
XO|MB01|42.524017|13.276527|837|Capitignano|2016-11-30T14:05:15|2016-12-12T10:30:00
XO|MB02|42.528982|13.277699|853|Pago - Rovagnano|2016-11-30T16:06:50|2016-12-12T11:30:00
XO|MB03|42.522493|13.284133|845|Capitignano - Terreno De Andreis|2016-11-30T13:42:59|2016-12-12T11:00:00
XO|MB04|42.521812|13.273925|827|Capitignano|2016-11-30T14:30:51|2016-12-12T10:30:00
XO|MB05|42.525375|13.290895|879|Capitignano - Stadio|2016-11-30T12:22:32|2016-12-12T12:00:00
XO|MB06|42.522732|13.26224|818|Piedicolle|2016-11-30T12:32:53|2016-12-12T00:00:00
XO|MB07|42.530435|13.264756|827|Marignano|2016-11-30T13:21:25|2016-12-12T12:00:00
XO|MB08|42.515642|13.278942|828|Capitignano - Piazza V x Cavo|2016-11-30T11:53:58|2016-12-12T09:30:00
XO|MB09|42.535353|13.285355|907|Paterno - Campetto|2016-11-30T15:59:05|2016-12-12T11:30:00
XO|MB10|42.514048|13.29311|851|Capitignano - Porcareccia|2016-11-30T11:15:56|2016-12-12T11:00:00
XO|MB12|42.529652|13.244413|829|Montereale|2016-11-30T14:32:34|2016-12-10T07:30:00
XO|MN02|42.51393|13.26704|827|Montereale PiediColle Trocchi|2016-08-26T13:30:00|2016-09-10T00:30:00
XO|MN03|42.51916|13.25532|823|Montereale PiediColle Di Loreto|2016-08-26T15:30:00|2016-09-17T09:30:00
XO|MN04|42.52906|13.23519|977|Montereale isola ecologica|2016-08-30T10:00:00|2016-09-16T11:30:00
XO|MN06|42.524|13.2448|923|Montereale ex municipio ran|2016-08-26T11:00:00|2016-09-16T12:00:00
XO|MN08|42.52624|13.24125|916|Montereale ex prefettura|2016-08-27T11:00:00|2016-09-16T12:30:00
XO|MN09|42.52987|13.24546|827|Montereale ex prefettura|2016-08-27T14:00:00|2016-09-16T13:00:00
XO|SGF1|42.507526|13.27728|874|San Giovanni - Via della Montagna|2016-11-24T14:30:00|2016-11-30T11:26:31
XO|SGF2|42.503695|13.28285|913|San Giovanni|2016-11-24T13:00:00|2016-11-30T10:01:23
XO|SGF3|42.509485|13.275697|857|San Giovanni - cava diurna a 40 metri verso nord|2016-11-24T10:30:00|2016-12-12T09:00:00
XO|SGF5|42.506839|13.280929|940|San Giovanni - cava dismessa|2016-11-24T13:00:00|2016-11-30T09:48:25
XO|SGF6|42.503764|13.285472|1000|San Giovanni|2016-11-24T11:30:00|2016-11-30T09:06:41
XO|SGF7|42.507173|13.287712|1101|San Giovanni - dentro recinto picnic vicino palizzata|2016-11-24T12:00:00|2016-11-30T08:48:20
XO|SGFR|42.501148|13.274932|887|San Giovanni|2016-11-24T14:00:00|2016-11-30T10:17:51
Y1|T1711|44.00221|12.59612|67.0|Osteria del Fiume, Riccione|2022-11-09T18:30:00|2023-03-07T15:40:00
Y1|T1714|43.47642|13.39792|117.0|Osimo|2022-11-09T15:30:00|2023-03-07T15:40:00
Y1|T1718|44.25991|12.29882|41.0|Cervia|2022-11-10T08:32:00|2023-03-07T10:40:00
Y1|T1741|43.75317|13.03589|175.0|San Costanza|2022-11-09T12:20:00|2023-03-06T08:48:00
Y1|T1742|43.61656|13.20539|200.0|Morro D'Alba|2022-11-09T09:53:00|2023-03-06T15:10:00
Y1|T1743|43.84515|12.8892|126.0|Santa Maria dell'Arzilla|2022-11-09T15:25:00|2023-03-06T10:05:00
Y1|T1756|44.059676|12.102105|364.0|Valdinoce|2022-11-09T12:15:00|2023-03-06T10:27:00
Y1|T1757|44.71665|11.85594|0.0|Portomaggiore|2022-11-09T15:25:00|2023-03-06T09:54:00
Y4|CFL01|40.82618|14.12537|0.0|Anfiteatro Flavio|2024-08-27T00:00:00|2025-11-30T00:00:00
Y4|CFL02|40.82861|14.17177|0.0|Terme di Agnano|2024-08-27T00:00:00|2025-11-30T00:00:00
Y4|CFL03|40.83361|14.09963|0.0|Scuola Vilfredo Pareto|2024-08-27T00:00:00|2025-11-30T00:00:00
Y4|CFL04|40.81511|14.07291|0.0|Comando di Polizia Municipale - Bacoli|2024-08-27T00:00:00|2025-11-30T00:00:00
Y4|CFL05|40.84016|14.15905|98.0|Oasi WWF|2025-02-27T00:00:00|2025-11-30T00:00:00
YD|T1411|41.946108|14.925787|121|Guglionesi CB|2018-08-17T13:00:00|2018-10-23T17:00:00
YD|T1412|41.783915|14.767535|420|Lupara (CB)|2018-08-17T17:00:00|2018-10-24T11:59:00
YD|T1413|41.852053|15.017177|240|San Martino in Pensilis (CB)|2018-08-17T14:00:00|2018-10-23T17:00:00
YD|T1414|41.819887|14.897625|290|Larino|2018-08-30T15:11:00|2018-10-23T17:00:00
YD|T1415|41.879585|14.824916|420|Contrada San Leucio - Palata|2018-08-30T09:31:00|2018-10-24T11:59:00
YM|PR01|36.788472|11.993269|583.0|Isola di Pantelleria, Località Cuddia di Mida, Italy|2024-03-14T00:00:00|2026-04-30T23:59:59
YM|PR02|36.79242|12.028462|279.0|Isola di Pantelleria, Località Khamma|2024-03-13T00:00:00|2026-04-30T23:59:59
YM|PR03|36.764025|12.027864|325.0|Isola di Pantelleria, Località Barone|2024-03-13T00:00:00|2026-04-30T23:59:59
YM|PR04|36.785313|11.962987|195.0|Isola di Pantelleria, Località Venedise|2024-03-14T00:00:00|2026-04-30T23:59:59
YM|PR05|36.75747|11.979731|137.0|Isola di Pantelleria, Località PSCA|2024-11-18T00:00:00|2026-04-30T23:59:59
Z3|A300A|45.8193|13.128|6.0|Muzzana del Turgnano (UD)|2015-11-08T00:00:00|2019-04-08T23:59:00
Z3|A301A|45.6198|12.621|2.0|Isiata (VE)|2015-11-08T00:00:00|2019-04-08T23:59:00
Z3|A302A|45.6335|11.9713|31.0|Resana (TV)|2015-11-08T00:00:00|2019-04-09T23:59:00
Z3|A303A|45.3443|12.3182|11.0|Lido di Venezia (VE)|2015-11-08T00:00:00|2020-05-07T23:59:00
Z3|A304A|45.016739|12.033501|1.0|Bellombra (RO)|2016-05-09T00:00:00|2019-04-16T15:30:00
Z3|A305A|44.959236|12.432347|-3.0|Porto Tolle (RO), Italy|2016-05-09T00:00:00|2019-04-16T14:15:00
Z3|A306A|44.535919|10.596118|463.0|Viano (RE), Italy|2016-05-09T00:00:00|2019-04-17T11:45:00
Z3|A307A|44.660755|11.436312|9.0|Bentivoglio (BO), Italy|2016-05-09T00:00:00|2019-04-17T15:00:00
Z3|A308A|44.582485|12.005684|-2.0|Longastrino (FE), Italy|2016-05-09T00:00:00|2019-04-18T11:45:00
Z3|A309A|44.170353|12.244515|32.0|Martorano (FC), Italy|2016-05-09T00:00:00|2019-04-16T11:30:00
Z3|A312A|45.10738|10.481657|30.0|Bozzolo (MN)|2016-01-07T00:00:00|2019-04-29T23:59:00
Z3|A313A|45.313467|10.662822|64.0|Volta Mantovana (MN)|2016-01-07T00:00:00|2019-04-29T23:59:00
Z3|A316A|42.333679|10.295717|38.0|Montecristo (LI)|2015-11-03T12:00:30|2019-05-13T23:59:59
Z3|A317A|43.049999|9.842445|35.0|Capraia (LI)|2016-04-12T00:00:00|2021-11-11T23:59:00
Z3|A318A|43.120987|10.573185|173.0|Donoratico (LI)|2016-03-16T00:00:00|2019-02-02T23:59:00
Z3|A319A|43.476425|10.578689|343.0|Santa Luce (PI)|2016-03-16T00:00:00|2019-04-10T23:59:00
ZH|T1614|43.71309|11.22851|240|Impruneta (FI)|2022-05-16T14:40:00|2022-09-07T08:00:00
ZH|T1618|43.589098|11.142867|286|Tavernelle (FI)|2022-05-16T13:00:00|2022-09-07T08:00:00
ZH|T1646|43.65913|11.108501|244.0|Montespertoli (FI)|2022-05-05T15:00:00|2022-09-07T08:00:00
ZH|T1647|43.606842|11.311845|243.0|Greve in Chianti Fraz. Greti|2022-05-04T16:41:00|2022-09-07T08:00:00
ZH|T1648|43.665597|11.282343|234.0|Santa Cristina (FI)|2022-05-05T10:38:00|2022-09-07T08:00:00
ZJ|CABR|44.46265|10.5419|571.0|Carpineti, loc. Poiago|2004-07-08T14:15:00|2004-10-21T09:43:00
ZJ|FUSO|44.49379|10.28573|892.0|Neviano degli Arduini Loc. Monte Fuso (PR)|2004-07-15T15:35:00|2004-10-21T09:43:00
ZJ|NERO|44.31134|10.70216|967.0| Lama Mocogno, Loc. Mocogno Cà del Nero, (MO)|2004-07-14T09:40:00|2004-10-20T12:25:00
ZJ|ORSA|44.31707|10.41894|1298.0|Villa Minozzo. Loc. Monte Orsario (RE)|2004-07-15T08:57:00|2004-10-20T14:42:00
ZJ|TINO|44.42696|10.82632|741.0|Serramazzoni, Loc. Monfestino (MO)|2004-07-13T13:33:00|2004-10-21T09:43:00
ZM|T1361|40.756699|13.87889|7.0|Lacco Ameno(NA) - loc. Parco Negombo|2017-08-26T08:30:00|2019-02-01T10:00:00
ZM|T1362|40.73456|13.91003|303.0|Casamicciola (NA) - loc. Pera di Basso|2017-08-26T11:00:00|2017-10-03T08:35:00
ZM|T1363|40.7455|13.91351|50.0|Casamicciola - Cretaio|2017-08-31T08:45:00|2020-09-07T23:59:59
ZM|T1364|40.74261|13.89047|129.0|Casamicciola (NA) - loc. Hotel Grazia|2017-08-31T11:50:00|2018-11-23T02:00:00
ZM|T1365|40.70139|13.91815|130.0|Barano (NA)|2017-09-18T09:30:00|2019-01-09T08:00:00
ZM|T1366|40.73727|13.90458|213.0|Casamicciola (NA)|2017-10-03T15:20:00|2019-02-01T10:00:00
ZM|T1367|40.74351|13.89522|81.0|Casamicciola - La Rita|2017-10-23T09:20:00|2020-10-06T11:00:00
ZM|T1368|40.71089|13.91612|314.0|Barano (NA)|2018-09-18T10:00:00|2020-06-04T03:00:00
ZO|PDN1|45.509774|10.764495|163.0|Bardolino|2021-12-15T00:00:00|2023-04-07T00:00:00
ZO|PDN10|44.5117|10.8222|235.0|Fiorano Modenese|2023-06-23T13:06:00|2025-11-22T23:59:59
ZO|PDN11|42.7838|13.1201|612.0|Norcia, Grotti|2023-12-04T22:17:00|2025-07-08T10:00:00
ZO|PDN12|42.8206|12.917|535.0|Cerreto di Spoleto|2023-12-04T18:00:00|2024-05-14T17:00:00
ZO|PDN13|45.6997|11.2214|445.0|Recoaro Terme|2024-03-21T00:00:00|2031-12-31T23:59:59
ZO|PDN14|45.5204633|10.44999|187.0|Bedizzole|2025-04-10T00:00:00|2030-12-31T00:00:00
ZO|PDN2|45.497535|10.876213|124.0|Pescantina|2021-12-15T00:00:00|2031-12-31T00:00:00
ZO|PDN3|45.81286|10.73769|677.0|Tremosine Garda|2021-12-15T00:00:00|2031-12-15T00:00:00
ZO|PDN4|45.442867|10.525612|160.0|Desenzano Garda|2021-12-15T00:00:00|2031-12-15T00:00:00
ZO|PDN5|45.2714|11.01061|31.0|Isola della Scala|2021-12-15T00:00:00|2023-07-12T17:00:00
ZO|PDN6|45.64226|10.54847|380.0|Gardone Riviera|2021-12-15T00:00:00|2022-12-20T00:00:00
ZO|PDN7|45.52204|10.98358|450.0|Negrar (VR)|2021-12-15T00:00:00|2031-12-31T00:00:00
ZO|PDN8|45.53971|10.82352|150.0|Dolc..|2022-04-12T13:13:00|2025-05-07T17:00:00
