scene,net,sta,cha,sps,lat,lon,name,rms_um,peak_um,above_floor
CAPELLA_C14_SP_CPHD_HH_20241121212541_20241121212609,HI,ATH5,HNN,100.0,37.975421,23.737098,"Greek Parliament,Athens,Attica",0.0186,0.0548,0
CAPELLA_C14_SP_CPHD_HH_20241121212541_20241121212609,HI,ATH5,HNZ,100.0,37.975421,23.737098,"Greek Parliament,Athens,Attica",0.0163,0.0559,0
CAPELLA_C14_SP_CPHD_HH_20241121212541_20241121212609,HL,ATH,HHE,100.0,37.97384,23.71767,"Athens,Greece",0.219,0.5241,0
CAPELLA_C14_SP_CPHD_HH_20241121212541_20241121212609,HL,ATH,HHN,100.0,37.97384,23.71767,"Athens,Greece",0.1572,0.3934,0
CAPELLA_C14_SP_CPHD_HH_20241121212541_20241121212609,HL,ATH,HHZ,100.0,37.97384,23.71767,"Athens,Greece",0.1314,0.3111,0
CAPELLA_C14_SP_CPHD_HH_20241121212541_20241121212609,HL,NOAC,HNZ,200.0,37.97384,23.71767,"NOA-Athens,Greece",0.0066,0.0259,0
CAPELLA_C14_SP_CPHD_HH_20241121212541_20241121212609,HL,NOAC,HNN,200.0,37.97384,23.71767,"NOA-Athens,Greece",0.0067,0.0229,0
CAPELLA_C14_SP_CPHD_HH_20241121212541_20241121212609,HL,NOAC,HNE,200.0,37.97384,23.71767,"NOA-Athens,Greece",0.0068,0.0241,0
CAPELLA_C11_SP_CPHD_HH_20241125040648_20241125040720,AU,NIUE,BHE,40.0,-19.0763,-169.9272,"Niue Island, Niue",4.7543,14.906,0
CAPELLA_C11_SP_CPHD_HH_20241125040648_20241125040720,AU,NIUE,BHN,40.0,-19.0763,-169.9272,"Niue Island, Niue",5.0875,12.9615,0
CAPELLA_C11_SP_CPHD_HH_20241125040648_20241125040720,AU,NIUE,BHZ,40.0,-19.0763,-169.9272,"Niue Island, Niue",2.0387,5.5577,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RMOA,BHE,40.0,47.76154,12.86441,"Piding/Moar Alm, Bavaria, BW-Net",0.0804,0.2145,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RMOA,BHN,40.0,47.76154,12.86441,"Piding/Moar Alm, Bavaria, BW-Net",0.1741,0.3698,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RMOA,BHZ,40.0,47.76154,12.86441,"Piding/Moar Alm, Bavaria, BW-Net",0.1733,0.3478,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RMOA,HHE,200.0,47.76154,12.86441,"Piding/Moar Alm, Bavaria, BW-Net",0.0804,0.2128,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RMOA,HHN,200.0,47.76154,12.86441,"Piding/Moar Alm, Bavaria, BW-Net",0.1741,0.3698,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RMOA,HHZ,200.0,47.76154,12.86441,"Piding/Moar Alm, Bavaria, BW-Net",0.1734,0.3477,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RNHA,HHE,200.0,47.805721,12.818837,"Neuhaus, Bavaria, BW-Net",0.1183,0.2752,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RNHA,HHN,200.0,47.805721,12.818837,"Neuhaus, Bavaria, BW-Net",0.2469,0.4998,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RNHA,HHZ,200.0,47.805721,12.818837,"Neuhaus, Bavaria, BW-Net",0.2032,0.4287,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSA,BHE,20.0,47.76834,12.84195,"Steiner Alm, Bavaria, BW-Net",0.09,0.2119,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSA,BHN,20.0,47.76834,12.84195,"Steiner Alm, Bavaria, BW-Net",0.277,0.4945,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSA,BHZ,20.0,47.76834,12.84195,"Steiner Alm, Bavaria, BW-Net",0.1755,0.4002,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSA,HHE,200.0,47.76834,12.84195,"Steiner Alm, Bavaria, BW-Net",0.0899,0.2125,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSA,HHN,200.0,47.76834,12.84195,"Steiner Alm, Bavaria, BW-Net",0.2744,0.4832,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSA,HHZ,200.0,47.76834,12.84195,"Steiner Alm, Bavaria, BW-Net",0.1756,0.3999,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSH,BHE,20.0,47.75448,12.84988,"Staufenhaus, Bavaria, BW-Net",0.2693,0.7534,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSH,BHN,20.0,47.75448,12.84988,"Staufenhaus, Bavaria, BW-Net",0.3235,0.6689,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSH,BHZ,20.0,47.75448,12.84988,"Staufenhaus, Bavaria, BW-Net",0.1496,0.3215,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSH,HHE,200.0,47.75448,12.84988,"Staufenhaus, Bavaria, BW-Net",0.2687,0.7513,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSH,HHN,200.0,47.75448,12.84988,"Staufenhaus, Bavaria, BW-Net",0.3232,0.667,0
CAPELLA_C10_SS_CPHD_VV_20240516031104_20240516031119,BW,RTSH,HHZ,200.0,47.75448,12.84988,"Staufenhaus, Bavaria, BW-Net",0.1497,0.3208,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,2.3716,6.6117,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,2.7657,7.7169,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,1.6008,4.2188,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0657,0.1932,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.134,0.3895,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0439,0.1168,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,2.3002,5.8219,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,2.0423,4.609,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,1.5274,3.6834,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.533,4.2034,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0334,0.1077,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.0706,2.9371,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0688,0.2044,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.1166,0.3668,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0362,0.1097,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,2.4001,5.9263,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,1.7331,3.5733,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,1.6004,3.4613,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,11.7809,32.8306,1
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,3.0721,9.3217,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.5415,4.8259,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.8707,7.6306,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.0237,5.2719,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.4948,4.4267,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1252,0.3819,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0929,0.2504,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0459,0.1371,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,5.5947,14.3518,1
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.8294,2.3099,0
CAPELLA_C14_SP_CPHD_HH_20240610013244_20240610013313,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,1.4974,3.8309,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,2.0513,5.4377,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,2.6983,5.6714,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,1.402,3.315,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0616,0.2107,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1409,0.453,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0394,0.1196,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,2.0818,4.6219,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,2.2129,4.9917,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,1.2639,2.9277,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.5099,4.0736,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.051,0.1297,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.0604,2.8587,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0747,0.2196,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.1103,0.2964,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0402,0.119,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,2.1504,4.6958,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,1.8256,4.0753,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,1.4101,3.4695,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,4.628,12.2903,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,3.258,8.8705,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.4642,3.3082,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.3663,6.5677,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.1379,5.707,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.5245,3.3241,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1478,0.4207,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1118,0.418,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0457,0.1569,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,4.4495,10.8871,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.9667,1.9128,0
CAPELLA_C10_SP_CPHD_HH_20240611004012_20240611004047,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,1.5258,3.5587,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,HAT,HHE,100.0,19.423037,-155.26094,Halemaumau Trail,1.0842,2.7243,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,HAT,HHN,100.0,19.423037,-155.26094,Halemaumau Trail,1.1828,2.6661,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,HAT,HHZ,100.0,19.423037,-155.26094,Halemaumau Trail,0.6128,1.952,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.7755,1.7078,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.249,4.2354,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.7737,2.1614,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0455,0.126,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0958,0.318,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.026,0.0818,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,0.728,1.9029,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,0.9963,2.1654,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,0.752,1.7816,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.6148,1.6268,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0453,0.1655,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.4278,1.127,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0515,0.1447,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0873,0.2271,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0263,0.0823,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,SBL,HHE,100.0,19.427078,-155.267682,Steam Bluff Hawaii,0.0004,0.0012,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,SBL,HHN,100.0,19.427078,-155.267682,Steam Bluff Hawaii,0.0004,0.0014,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,SBL,HHZ,100.0,19.427078,-155.267682,Steam Bluff Hawaii,0.0003,0.001,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.2453,3.6017,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.1278,3.2079,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,0.7029,1.7901,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.8941,5.0835,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.7063,4.7767,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.8818,2.1674,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1064,0.2758,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0844,0.3333,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0343,0.1045,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,4.1813,10.6151,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.4774,1.2636,0
CAPELLA_C10_SP_CPHD_HH_20240612090414_20240612090444,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.8851,1.9715,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,1.1093,3.0846,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.9886,5.8166,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.7872,2.143,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0457,0.1391,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1058,0.3369,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0273,0.0967,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,0.9987,2.6424,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,1.4976,3.9393,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,OTLD,HHZ,100.0,19.386532,-155.281715,Outlet Digital,0.7719,1.8759,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,RIMD,HHE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.2959,4.2197,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,RIMD,HHN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,1.9177,5.5778,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,RIMD,HHZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.7755,1.918,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,RIMD,HNE,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0568,0.1818,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,RIMD,HNN,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.1011,0.2686,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,RIMD,HNZ,100.0,19.395368,-155.273643,Caldera Rim Hawaii Digital,0.0269,0.0868,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,SDH,HHE,100.0,19.390003,-155.293995,Sand Hill,1.1772,3.0963,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,SDH,HHN,100.0,19.390003,-155.293995,Sand Hill,1.3231,3.2034,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,SDH,HHZ,100.0,19.390003,-155.293995,Sand Hill,0.7635,1.9104,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,UWB,HHE,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.7029,3.8555,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,UWB,HHN,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.6371,4.6897,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,UWB,HHZ,100.0,19.42476,-155.277582,Uwekahuna Bluff Hawaii,1.0346,2.5655,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,UWE,HHE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,2.1043,5.939,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,UWE,HHN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.9175,5.5263,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,UWE,HHZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,1.016,2.4946,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,UWE,HNE,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.1122,0.3416,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,UWE,HNN,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0981,0.3647,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,UWE,HNZ,100.0,19.420972,-155.291162,Uwekahuna Vault Hawaii,0.0376,0.1102,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,WRM,HHE,100.0,19.406623,-155.300005,West Rim Hawaii Digital,4.3881,9.7312,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,WRM,HHN,100.0,19.406623,-155.300005,West Rim Hawaii Digital,0.522,1.1863,0
CAPELLA_C09_SP_CPHD_HH_20240613070349_20240613070421,HV,WRM,HHZ,100.0,19.406623,-155.300005,West Rim Hawaii Digital,45.2258,142.8459,1
CAPELLA_C09_SP_CPHD_HH_20240614221859_20240614221928,HV,KKO,HHE,100.0,19.398242,-155.266032,Keanakakoi Crater,1.6823,3.8798,0
CAPELLA_C09_SP_CPHD_HH_20240614221859_20240614221928,HV,KKO,HHN,100.0,19.398242,-155.266032,Keanakakoi Crater,1.457,3.6554,0
CAPELLA_C09_SP_CPHD_HH_20240614221859_20240614221928,HV,KKO,HHZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.7344,2.2364,0
CAPELLA_C09_SP_CPHD_HH_20240614221859_20240614221928,HV,KKO,HNE,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0578,0.196,0
CAPELLA_C09_SP_CPHD_HH_20240614221859_20240614221928,HV,KKO,HNN,100.0,19.398242,-155.266032,Keanakakoi Crater,0.1256,0.3474,0
CAPELLA_C09_SP_CPHD_HH_20240614221859_20240614221928,HV,KKO,HNZ,100.0,19.398242,-155.266032,Keanakakoi Crater,0.0342,0.0938,0
CAPELLA_C09_SP_CPHD_HH_20240614221859_20240614221928,HV,OTLD,HHE,100.0,19.386532,-155.281715,Outlet Digital,1.4312,3.4963,0
CAPELLA_C09_SP_CPHD_HH_20240614221859_20240614221928,HV,OTLD,HHN,100.0,19.386532,-155.281715,Outlet Digital,1.4365,4.1712,0
