network_code|network_restricted_status|station_code|station_latitude|station_longitude|station_elevation_m|station_name|station_restricted_status|start_time|end_time
RF|public|MORT|46.397999|12.702|807|Passo della Morte|public|2009-12-11T00:00:00|-
RF|public|MONF|45.811298|13.5356|52|Monfalcone|public|2017-07-19T00:00:00|-
RF|public|MOGG|46.4048|13.1885|387|Moggio Udinese|public|1994-10-05T00:00:00|-
RF|public|MNTB|45.7683982849|12.0577001572|98|MONTEBELLUNA|public|2020-10-09T00:00:00|-
RF|public|MASA|46.172199|13.4313|640|Masarolis|public|2000-05-01T00:00:00|-
RF|public|GORI|45.9403|13.6308|141|Gorizia|public|2014-10-01T00:00:00|-
RF|public|GESC|46.281898|13.1409|320|Gemona del Friuli-Scugelars|public|1994-07-01T00:00:00|-
RF|public|GEPF|46.275|13.1386|255|Gemona Piazza del Ferro|public|2008-07-17T12:00:00|-
RF|public|GEDE|46.254398|13.1247|180|Gemona del Friuli-Campolessi-depuratore|public|1999-01-01T00:00:00|-
RF|public|CESC|46.355701|13.0572|355|Cesclans|public|2022-01-01T00:00:00|-
RF|public|CARC|45.652599|13.77|2|Palazzo Carciotti Trieste|public|2001-10-01T00:00:00|-
RF|public|AMPZ|46.4147987365723|12.7988004684448|553|Ampezzo|public|2022-11-01T00:00:00|-
RF|public|0UM0|43.285801|12.3345|399|Umbertide|public|2014-03-12T00:00:00|2014-09-12T00:00:00
RF|public|0GBV|43.332901|12.5778|496|Gubbio-Cipolletto|public|2014-03-20T00:00:00|2015-03-18T00:00:00
SL|public|ZAVS|46.4342|15.0246|741|Zavodnje SL|public|2005-08-11T00:00:00|-
SL|public|VOJS|46.0322|13.8877|1072|Vojsko  SL|public|2004-08-12T00:00:00|-
SL|public|VOGR|45.9057|13.7259|106|Vogrscek SLtemp|public|2004-10-29T00:00:00|-
SL|public|VNDS|46.1016|14.7014|531|Vrh nad Dolskim  SL|public|2006-01-19T00:00:00|-
SL|public|VJKL|46.0652|14.5131|298|Ljubljana Vojkova 1b SLtemp|public|2019-05-21T00:00:00|-
SL|public|VISS|45.8033|14.8393|399|Visnje  SL|public|2003-08-14T00:00:00|-
SL|public|TRNT|46.362|13.705|680|Trenta|public|1998-04-12T00:00:01|1998-05-12T23:59:59
SL|public|SOSE|46.3774|15.0348|360|Sostanj  blok SLtemp|public|2002-04-10T00:00:00|-
SL|public|SKDS|45.5464|14.0143|552|Skadanscina  SL|public|2006-04-12T00:00:00|-
SL|public|SECP|45.7502|14.8519|380|Sec SLtemp  16 Jun 2013|public|2013-06-20T00:00:00|-
SL|public|ROBS|46.2445|13.5094|245|Robic SL|public|2002-11-20T00:00:00|-
SL|public|POST|45.7756|14.2129|553|Postojna Titov trg SLtemp IZRK|public|2010-01-13T00:00:00|-
SL|public|PERS|46.6365|15.1139|795|Pernice  SL|public|2002-12-11T00:00:00|-
SL|public|PDKS|46.0612|14.9977|679|Podkum SL|public|2002-11-11T00:00:00|-
SL|public|NEK0|45.9391|15.5185|156|Krsko NPP|public|1900-01-01T00:00:00|-
SL|public|MOZS|46.2941|14.4433|660|Mozjanca  SL|public|2005-07-07T00:00:00|-
SL|public|LJU|46.0438|14.5278|396|Ljubljana  SL|public|1990-12-21T00:00:00|-
SL|public|LEPN|46.3081|13.6772|665|Lepena|public|1998-04-18T00:00:01|2004-10-05T23:59:59
SL|public|LEGS|45.9488|15.3177|390|Legarje SL|public|2002-09-02T00:00:00|-
SL|public|KOGS|46.4481|16.2504|245|Kog  SL|public|2004-01-22T00:00:00|-
SL|public|KOBR|46.2474|13.5786|234|Kobarid  obcina SLtemp|public|2000-07-20T00:00:00|-
SL|public|KNDS|45.5278|14.3807|1035|Knezji Dol SL|public|2003-10-14T00:00:00|-
SL|public|KBZP|45.9405|15.439|208|Brezje pri Senusah SLtemp|public|2005-03-14T00:00:00|-
SL|public|JAVS|45.8934|14.0643|1100|Javornik SL|public|2003-08-21T00:00:00|-
SL|public|ILBA|45.5638|14.2446|404|Ilirska Bistrica SLtemp|public|1995-05-23T00:00:00|-
SL|public|HINP|45.7683|14.8847|501|Hinje 38 gasilski dom SLtemp  19 Feb 2014|public|2014-02-19T00:00:00|-
SL|public|GROS|46.461|15.5018|930|Grobnik SL|public|2002-12-12T00:00:00|-
SL|public|GOTE|45.6095|14.7464|670|Gotenica SLtemp|public|1997-12-18T00:00:00|-
SL|public|GORS|46.3174|13.9999|1048|Gorjuse  SL|public|2004-05-17T00:00:00|-
SL|public|GOLS|46.0108|15.6245|559|Golise SL|public|2002-03-01T00:00:00|-
SL|public|GCIS|45.8672|15.6275|385|Gornji Cirnik SL|public|2003-08-11T00:00:00|-
SL|public|GBRS|45.5311|14.8101|610|Gornja Briga SL|public|2007-04-05T00:00:00|-
SL|public|GBAS|45.9348|14.4434|524|Gornja Brezovica  SL|public|2008-05-27T00:00:00|-
SL|public|FAGG|46.0459|14.4944|295|FAGG Ljubljana SLtemp|public|1995-05-15T00:00:00|-
SL|public|DTSE|46.0251|14.8395|279|Dom Tisje Crni Potok SLtemp|public|2019-12-12T00:00:00|-
SL|public|DRZN|46.2586|13.6126|544|Dreznica SLtemp  12 Apr 1998|public|1998-04-18T00:00:00|-
SL|public|DOLA|46.0938|14.6781|265|Dolsko SLtemp|public|1995-04-13T00:00:00|-
SL|public|DOBS|46.1495|15.4695|465|Dobrina  SL|public|2001-04-07T00:00:00|-
SL|public|CRNS|46.0807|14.2613|712|Crni vrh  SL|public|2005-12-16T00:00:00|-
SL|public|CRES|45.826|15.4569|431|Cresnjevec  SL|public|2002-03-08T00:00:00|-
SL|public|CEY|45.7381|14.4221|579|Cerknica  SL|public|1991-12-11T00:00:00|-
SL|public|CESS|45.9733|15.4632|372|Cesta pri Krskem SLtemp SLnmx|public|1996-05-08T00:00:00|-
SL|public|CENE|45.5097|13.77|160|Centur 24 SLtemp|public|2020-04-15T00:00:00|-
SL|public|CADS|46.2281|13.7368|751|Cadrg  SL|public|2003-07-10T00:00:00|-
SL|public|BZKE|46.038|14.5645|288|Bizovik SLtemp|public|2020-01-14T00:00:00|-
SL|public|BOVC|46.3382|13.5543|455|Bovec SLtemp|public|2000-08-03T00:00:00|-
SL|public|BOJS|45.5043|15.2518|252|Bojanci  SL|public|2004-02-17T00:00:00|-
SL|public|BOGE|46.0237|14.8572|422|Bogensperk SLtemp|public|1999-02-18T00:00:00|-
SL|public|BISS|46.6479|15.127|490|Bistriski Jarek SLtemp SLnmx|public|1996-08-23T00:00:00|-
SL|public|BAJC|46.1006|14.5578|293|Nadgorica SLtemp|public|2001-07-26T00:00:00|-
SL|public|ADOM|46.438|14.966|9999|Sleme|public|1998-04-12T00:00:01|1998-04-16T23:59:59
VM|public|UNPM|43.586763|13.516745|150|Ancona Universit..|public|2023-07-01T00:00:00|-
VM|public|SSCV|43.779803|12.497462|331|Sassocorvaro|public|2023-07-01T00:00:00|-
VM|public|SRNA|43.035667|13.300756|519|Sarnano|public|2023-07-01T00:00:00|-
VM|public|PERG|43.5538|12.83068|320|Pergola|public|2023-07-01T00:00:00|-
VM|public|MSM4|43.031613|13.442229|530|Monte San Martino scuola|public|2023-07-01T00:00:00|-
VM|public|MRSC|43.08574|13.7318|395|Moresco|public|2023-07-01T00:00:00|-
VM|public|BELF|43.164276|13.237667|347|Belforte del Chienti|public|2019-07-15T00:00:00|-
VM|public|ASCL|42.852597|13.57707|157|Ascoli municipio|public|2023-07-01T00:00:00|-
VM|public|AMEN|43.608845|13.444468|46|Colle Ameno|public|2023-07-01T00:00:00|-
VM|public|AMAD|42.980401|13.355676|501|Amandola|public|2023-07-01T00:00:00|-
XO|public|SGF3|42.509485|13.275697|857|San Giovanni  cava diurna a 40 metri verso nord|public|2016-11-24T10:30:00|2016-12-12T09:00:00
XO|public|MN09|42.52987|13.24546|827|Montereale ex prefettura|public|2016-08-27T14:00:00|2016-09-16T13:00:00
XO|public|MN08|42.52624|13.24125|916|Montereale ex prefettura|public|2016-08-27T11:00:00|2016-09-16T12:30:00
XO|public|MN06|42.524|13.2448|923|Montereale ex municipio ran|public|2016-08-26T11:00:00|2016-09-16T12:00:00
XO|public|MN04|42.52906|13.23519|977|Montereale isola ecologica|public|2016-08-30T10:00:00|2016-09-16T11:30:00
XO|public|MN02|42.51393|13.26704|827|Montereale PiediColle Trocchi|public|2016-08-26T13:30:00|2016-09-10T00:30:00
XO|public|MB10|42.514048|13.29311|851|Capitignano  Porcareccia|public|2016-11-30T11:15:56|2016-12-12T11:00:00
XO|public|MB09|42.535353|13.285355|907|Paterno  Campetto|public|2016-11-30T15:59:05|2016-12-12T11:30:00
XO|public|MB07|42.530435|13.264756|827|Marignano|public|2016-11-30T13:21:25|2016-12-12T12:00:00
XO|public|MB06|42.522732|13.26224|818|Piedicolle|public|2016-11-30T12:32:53|2016-12-12T00:00:00
XO|public|MB05|42.525375|13.290895|879|Capitignano  Stadio|public|2016-11-30T12:22:32|2016-12-12T12:00:00
XO|public|MB02|42.528982|13.277699|853|Pago  Rovagnano|public|2016-11-30T16:06:50|2016-12-12T11:30:00
XO|public|MB01|42.524017|13.276527|837|Capitignano|public|2016-11-30T14:05:15|2016-12-12T10:30:00
XO|public|CV05|42.771549|13.663721|605|Parte terminale di via del Parnaso Civitella del Tronto|public|2016-08-31T11:00:00|2016-09-26T13:30:00
XO|public|CV04|42.772274|13.66669|585|Edificio privato in via Roma 88 Civitella del Tronto|public|2016-08-31T09:30:00|2016-09-26T14:00:00
XO|public|CV03|42.772644|13.672969|540|Via Salinello Civitella del Tronto|public|2016-08-30T16:30:00|2016-09-26T16:00:00
XO|public|CV02|42.773106|13.669496|600|c o Porta Napoli in L. Vinciguerra Civitella del Tronto|public|2016-08-30T15:30:00|2016-09-26T15:30:00
XO|public|CV01|42.772736|13.666229|642|Falsabraga in Fortezza Civitella del Tronto|public|2016-08-31T12:00:00|2016-09-26T15:00:00
XO|public|CP07|42.50748|13.27508|842|Garden of a former asylum in San Giovanni Paganica (AQ)|public|2016-09-01T14:30:00|2016-09-16T14:00:00
XO|public|CP06|42.53498|13.28591|900|Capitignano Paterno campetto|public|2016-08-29T13:00:00|2016-09-17T08:30:00
XO|public|CP05|42.52052|13.30267|925|Capitignano via di Sopra|public|2016-08-29T15:00:00|2016-09-16T15:00:00
XO|public|CP02|42.52389|13.29596|898|Mopolino Via Repubblica Signora Angela|public|2016-08-29T16:30:00|2016-09-16T15:30:00
XO|public|CP01|42.52458|13.28758|885|Capitignano campo calcio|public|2016-08-29T11:00:00|2016-09-17T09:00:00
XO|public|AM05|42.977404|13.352786|464|Amandola  FM  Campo sportivo|public|2016-08-30T13:27:00|2017-11-07T12:00:00
XO|public|AM04|42.983345|13.365007|455|Base Costone Ospedale Amandola|public|2016-08-30T13:16:00|2016-10-09T06:50:00
XO|public|AM03|42.981622|13.362768|511|Ospedale Amandola|public|2016-08-29T00:00:00|2016-10-10T04:50:00
XO|public|AM02|42.979597|13.353573|516|Istituto Tecnico- Amandola|public|2016-08-30T10:30:00|2016-10-10T08:20:00
XO|public|AM01|42.980556|13.358708|549|Torre del Podest  Amandola|public|2016-08-29T13:55:00|2016-10-09T23:30:00
Y1|public|T1756|44.059676|12.102105|364|Valdinoce|public|2022-11-09T12:15:00|-
Y1|public|T1743|43.84515|12.8892|126|Santa Maria dell Arzilla|public|2022-11-09T15:25:00|2023-03-06T10:05:00
Y1|public|T1742|43.61656|13.20539|200|Morro D Alba|public|2022-11-09T09:53:00|2023-03-06T15:10:00
Y1|public|T1741|43.75317|13.03589|175|San Costanza|public|2022-11-09T12:20:00|2023-03-06T08:48:00
Y1|public|T1718|44.25991|12.29882|41|Cervia|public|2022-11-10T08:32:00|-
Y1|public|T1714|43.47642|13.39792|117|Osimo|public|2022-11-09T15:30:00|2023-03-07T15:40:00
Y1|public|T1711|44.00221|12.59612|67|Osteria del Fiume|public|2022-11-09T17:52:00|2023-03-07T12:26:00
Z3|public|A021A|46.756569|15.825348|265|Deutsch Goritz Steiermark Austria|public|2015-09-30T00:00:00|-
Z3|public|A017A|47.947999|14.758903|589|Waidhofen a.d. Ybbs Niederoesterreich Austria|public|2015-07-09T00:00:00|-
Z3|public|A011A|47.390759|16.007693|507|Rohrbach a.d. Lafnitz  Steiermark  Austria|public|2015-07-10T00:00:00|-
AC|public|SDA|42.05|19.5|30|Shkoder Albania|public|2020-01-01T01:00:00|-
AC|public|KKS|42.0756|20.4113|300|KUKESI SEISM. STATION|public|2013-12-18T00:00:00|-
AC|public|BCI|42.3666|20.067499|500|Bajram Curri  Albania|public|2009-12-22T00:00:00|-
BS|public|TRAN|42.834599|22.651199|695|Tran Bulgaria BDSN|public|2013-12-04T00:00:00|-
BS|public|PLVAM|43.9523|22.8502|880|Vidin|public|2012-11-20T00:00:00|-
BS|public|PLNA|42.4762|23.4256|1242|Plana Bulgaria BDSN|public|2014-05-20T00:00:00|-
BS|public|MNNAM|43.4111|23.2262|0|Montana|public|2012-11-20T00:00:00|-
BS|public|MALO|43.3559|23.7402|370|Malo|public|2013-01-11T00:00:00|-
BS|public|KOZAM|43.8274|23.2364|760|Kozlodui|public|2012-11-20T00:00:00|-
BS|public|BLKB|43.6227|22.675|650|Belogradchik|public|2012-11-20T00:00:00|-
CR|public|PM30|42.641278|18.110624|8|CR PM30|public|2021-01-12T01:00:00|-
CR|public|MK36|42.581098|18.217561|19|Cavtat  Kne ev dvor|public|2025-04-02T11:00:00|-
CR|public|MK23|45.307704|18.411147|150| akovo  Katedrala sv. Petra|public|2025-03-11T14:00:00|-
CR|public|MK13|45.491752|18.092891|210|Na ice  Dvorav Peja evi |public|2025-03-10T12:00:00|-
EU|public|TIVA|42.410892|18.719141|9999|Tivat-Aerodrom|public|1900-01-01T00:00:00|-
EU|public|TIG|42.439819|19.242681|9999|Titograd-Geoloski Zavod|public|1900-01-01T00:00:00|-
EU|public|PETO|42.204797|18.943583|9999|Petrovac-Hotel Oliva|public|1900-01-01T00:00:00|-
EU|public|PET|42.204|18.949|9999|Petrovac-Hotel Rivijera|public|1900-01-01T00:00:00|-
EU|public|PDG|42.43|19.261|40|Podgorica|public|1979-01-01T00:00:00|1979-12-31T00:00:00
EU|public|NIS|43.18|21.891|9999|Nis-Skola D.Jovanovic|public|1900-01-01T00:00:00|-
EU|public|KOTZ|42.436506|18.764044|9999|Kotor-Zovod za Biologiju Mora|public|1900-01-01T00:00:00|-
EU|public|KOTN|42.418644|18.766572|9999|Kotor-Naselje Rakite|public|1900-01-01T00:00:00|-
EU|public|HRZ|42.457403|18.526275|9999|Hercegnovi Novi-O.S.D. Pavicic School|public|1900-01-01T00:00:00|-
EU|public|GAC|43.168|18.524|9999|Gacko-Zemlj. Zadruga|public|1900-01-01T00:00:00|-
EU|public|DUB|42.656|18.091|9999|Dubrovnik-Pomorska Skola|public|1900-01-01T00:00:00|-
EU|public|BUD|42.2803|18.836522|9999|Budva-PTT|public|1900-01-01T00:00:00|-
EU|public|BOD|47.322|18.241|250|Bodajk|public|1900-01-01T00:00:00|-
EU|public|BAR|42.095767|19.094928|9999|Bar-Skupstina Opstine|public|1900-01-01T00:00:00|-
EU|public|ALGY|46.333|20.209|90|Algyo (Szeged)|public|1900-01-01T00:00:00|-
EU|public|A3250|45.16|18.01|9999|Slavonski Brod|public|1900-01-01T00:00:00|-
ME|public|SUTME|42.151039|19.0148911|9999|Sutomore|public|1900-01-01T00:00:00|-
ME|public|STRME|42.505786|18.676202|32|Strp SM Guralp|public|2014-11-11T00:00:00|-
ME|public|PLAV0|42.594478|19.958714|1274|PLav SM Guralp|public|2018-02-08T00:00:00|-
ME|public|PDGMA|42.4301611|19.255316|40|Podgorica|public|1900-01-01T00:00:00|-
ME|public|NKME|42.766996|18.952958|686|Montenegrin Seismic Network|public|1982-12-22T00:00:00|-
ME|public|KOLME|42.8505|19.5152|952|Kolasin|public|2015-11-18T00:00:00|-
ME|public|HCY|42.44736|18.493828|273|Montenegrin Seismic Network|public|1982-12-22T00:00:00|-
ME|public|DRME|42.186715|19.184269|298|Montenegrin Seismic Network|public|2010-01-21T00:00:00|-
ME|public|DANME|42.54614|19.098616|48|Danilovgrad SM Guralp|public|2023-03-29T12:00:00|-
ME|public|DAGME|42.5684|19.0677|272|Danilovgrad SM Guralp|public|2015-02-24T00:00:00|-
ME|public|CEVME|42.546741|18.917674|768|CEVO SM Guralp|public|2017-06-23T00:00:00|-
ME|public|BUM|42.300733|18.893571|825|Montenegrin Seismic Network|public|1982-12-22T00:00:00|-
ME|public|BRY|42.901505|18.509272|1367|Montenegrin Seismic Network|public|2024-03-18T00:00:00|-
ME|public|BARME|42.10554|19.088928|5|Bar Sm Guralp|public|2019-12-06T00:00:00|-
MN|public|VTS|42.618|23.235|1490|Vitosha Bulgary|public|1996-05-10T00:00:00|-
MN|public|PDG|42.4297|19.2608|40|Podgorica  Montenegro|public|2008-07-18T00:00:00|-
MN|public|DIVS|44.0981|19.9917|1000|Divcibare Serbia|public|2005-07-14T00:00:00|-
RO|public|TIM|45.7365|21.2211|134|Timisoara|public|2007-04-27T00:00:00|-
RO|public|SURR|45.754|22.1246|239|Surduc|public|2016-11-10T00:00:00|-
RO|public|SRE|44.6609|23.2038|386|Strehaia|public|2009-02-13T00:00:00|-
RO|public|SNMR|46.0713|20.6017|133|Sannicolau Mare TM|public|2021-07-20T00:00:00|-
RO|public|SIRR|46.2653|21.663|544|Siria AR|public|2008-08-10T00:00:00|-
RO|public|RMGR|44.6627|22.6922|119|Halanga|public|2008-11-03T00:00:00|-
RO|public|PUNG|44.2782|22.9325|131|Punghina|public|2012-10-31T00:00:00|-
RO|public|MHISU|44.6227|22.6535|102|ISU Mehedinti MH|public|2012-10-31T00:00:00|-
RO|public|MESR|47.1499|22.9494|306|Meseseni|public|2015-06-05T00:00:00|-
RO|public|MDVR|44.7815|21.7128|720|Moldovita|public|2010-11-08T00:00:00|-
RO|public|MARR|46.676|23.1189|1135|Marisel|public|2016-09-21T00:00:00|-
RO|public|LOT|45.446|23.7698|1361|Lotru|public|2008-10-16T00:00:00|-
RO|public|JIMR|45.7818|20.7024|125|Jimbolia TM|public|2021-07-20T00:00:00|-
RO|public|HERR|44.881|22.416|246|Herculane|public|2011-11-01T00:00:00|-
RO|public|GZR|45.3933|22.7767|850|Gura Zlata|public|2006-06-08T00:00:00|-
RO|public|DRGR|46.7917|22.7111|923|Valea Draganului|public|1998-10-05T00:00:00|-
RO|public|DJISU|44.2971|23.8363|160|ISU Dolj|public|2012-10-31T00:00:00|-
RO|public|DEV|45.887|22.898|249|Deva|public|2007-11-26T00:00:00|-
RO|public|CRBR|45.4108|22.2383|284|Caransebes CS|public|2022-10-27T00:00:00|-
RO|public|CRAR|44.325|23.7999|125|Craiova DJ|public|2004-06-28T00:00:00|-
RO|public|CJR|46.7133|23.5981|750|Cluj|public|2009-08-20T00:00:00|-
RO|public|CEIR|47.6855|22.496|198|Carei|public|2021-12-16T00:00:00|-
RO|public|CBBR|46.7683|23.5501|336|Cluj Babes Bolyai|public|2015-06-05T00:00:00|-
RO|public|BZS|45.6188|21.6401|260|Buzias TM|public|2005-11-23T00:00:00|-
RO|public|BORR|47.0902|21.7856|190|Bors|public|2015-11-23T00:00:00|-
RO|public|BMR|47.6728|23.4969|227|Baia Mare|public|2007-09-21T00:00:00|-
RO|public|BANR|45.3828|21.137|159|Banloc TM|public|2008-08-10T00:00:00|-
RO|public|BAIL|44.0201|23.345|100|Bailesti|public|2012-10-31T00:00:00|-
BS|public|VETAM|43.0805|25.6367|224|Veliko Tarnovo|public|2012-11-20T00:00:00|-
BS|public|SILAM|44.1046|27.2665|840|Silistra|public|2012-11-20T00:00:00|-
BS|public|SHAB|43.5389|28.6057|430|Sabla|public|2012-11-20T00:00:00|-
BS|public|RUSAM|43.8462|25.9612|0|Ruse|public|2012-11-20T00:00:00|-
BS|public|RAZG|43.5662|26.5079|383|Razgrad|public|2012-11-20T00:00:00|-
BS|public|RAZAM|43.6451|25.1243|820|Belene|public|2012-11-20T00:00:00|-
BS|public|PVL|43.1227|25.173201|209|Pavlikeni Bulgaria BDSN|public|2009-04-04T00:00:00|-
BS|public|PLVB|43.387|24.6207|199|Pleven|public|2012-11-20T00:00:00|-
BS|public|LOZB|43.3701|26.593|342|Loznitsa|public|2012-11-20T00:00:00|-
BS|public|KUBB|43.8024|26.4941|261|Kubrat|public|2012-11-20T00:00:00|-
BS|public|KALB|43.4059|28.4162|121|Balgarevo|public|2012-11-20T00:00:00|-
BS|public|JMB|42.4911|26.5296|210|Jambol Bulgaria BDSN|public|2004-04-01T00:00:00|-
BS|public|ELND|42.9287|25.8751|334|Elena|public|2012-11-20T00:00:00|-
BS|public|DOBAM|43.5811|27.831|246|Dobrich|public|2012-11-20T00:00:00|-
EU|public|VRI|45.8657|26.7277|475|Vrancioaia|public|1995-11-01T00:00:00|-
EU|public|CER|44.314|28.032|82|Cernavoda|public|1900-01-01T00:00:00|-
EU|public|A39|44.441|26.161|100|Bucharest-Building Research Institute|public|1900-01-01T00:00:00|-
EU|public|A1856|45.138|26.545|9999|Istrita|public|1900-01-01T00:00:00|-
EU|public|A1855|46.266|27.626|9999|Birlad|public|1900-01-01T00:00:00|-
GE|public|TIRR|44.458099|28.4128|77|GEOFON Station Tirgusor Romania|public|2003-10-13T00:00:00|-
MD|public|PURM|46.5293|29.8723|40|Purcari|public|2013-11-28T00:00:00|-
MD|public|KIS|46.9975|28.8175|255|Chisinau|public|2007-08-03T00:00:00|-
RO|public|ZIMR|43.6572|25.3652|88|Zimnicea TR|public|2008-01-24T00:00:00|-
RO|public|VRI|45.8657|26.7277|475|Vrancioaia|public|1995-11-01T00:00:00|-
RO|public|VOIR|45.4371|25.0495|966|Voina|public|2004-05-08T00:00:00|-
RO|public|VLDR|45.8443|28.0808|155|Vladesti|public|2015-07-23T00:00:00|-
RO|public|VLAD|43.9986|24.4038|138|Vladila|public|2012-10-31T00:00:00|-
RO|public|VASR|46.6415|27.7911|275|Vaslui VS|public|2013-11-19T00:00:00|-
RO|public|VARL|45.8996|27.8487|123|Varlezi|public|2013-11-19T00:00:00|-
RO|public|TUDR|45.5939|27.6687|33|Tudor Vladimirescu|public|2009-05-29T00:00:00|-
RO|public|TSSL|45.1621|29.7269|68|Sulina TL|public|2013-05-10T00:00:00|-
RO|public|TSMN|43.8011|28.595|70|Mangalia   Port Far Verde|public|2013-05-10T00:00:00|-
RO|public|TSCT|44.1608|28.6572|70|Contanta   Port|public|2013-05-10T00:00:00|-
RO|public|TRISU|43.9719|25.3296|870|ISU Teleorman|public|2012-10-31T00:00:00|-
RO|public|TPGR|44.8565|28.4196|449|Topolog|public|2014-10-16T00:00:00|-
RO|public|TOPG|44.8764|28.3782|218|Topolog|public|2013-10-23T00:00:00|-
RO|public|TNR|45.652|24.273|519|Turnu Rosu SB|public|2007-12-11T00:00:00|-
RO|public|TLCR|45.1861|28.8151|74|Tulcea|public|2004-11-16T00:00:00|-
RO|public|TLBR|44.5445|28.0467|115|Topalu|public|2014-04-08T00:00:00|-
RO|public|TLB|44.5858|28.0419|101|Topalu|public|2009-08-13T00:00:00|-
RO|public|TGMR|46.5284|24.5222|321|Tg Mures|public|2015-11-23T00:00:00|-
RO|public|TESR|46.5118|26.6489|375|Tescani|public|2008-05-28T00:00:00|-
RO|public|TATR|45.5977|28.0498|760|Tatarca|public|2015-07-23T00:00:00|-
RO|public|SULR|44.6777|26.2526|129|Surlari|public|2008-06-05T00:00:00|-
RO|public|STFAR|44.8629|24.9609|495|Stefanesti|public|2014-07-03T00:00:00|-
RO|public|SLCR|45.5862|27.7719|680|Slobozia Conachi|public|2015-07-23T00:00:00|-
RO|public|SIBR|45.8099|24.1757|463|Sibiu|public|2007-12-11T00:00:00|-
RO|public|SGRR|44.2228|25.9743|115|Singureni|public|2011-09-21T00:00:00|-
RO|public|SCTR|45.6741|27.9949|181|Scanteiesti|public|2015-07-23T00:00:00|-
RO|public|SCHLR|45.4702|27.8314|81|Schela GL|public|2017-11-01T00:00:00|-
RO|public|SCHL|45.5007|27.8302|52|Schela|public|2014-04-08T00:00:00|-
RO|public|SAHR|45.7266|26.6855|804|Sahastru VN|public|2020-05-20T00:00:00|-
RO|public|RMVG|45.0363|24.2848|264|Ramnicu Valcea|public|2009-07-15T00:00:00|-
RO|public|RASA|44.2144|27.1493|500|Lehliu|public|2012-10-31T00:00:00|-
RO|public|PRAR|47.3552|26.2337|431|Petru Rares SV|public|2022-02-12T00:00:00|-
RO|public|PLOR4|45.8512|26.6498|680|Plostina Array VN|public|2007-11-01T00:00:00|-
RO|public|PLOR3|45.854|26.6455|722|Plostina Array|public|2007-11-01T00:00:00|-
RO|public|PLOR2|45.8502|26.6437|701|Plostina Array|public|2007-11-01T00:00:00|-
RO|public|PLOR1|45.852|26.6466|706|Plostina Array|public|2007-10-31T00:00:00|-
RO|public|PLOR|45.8512|26.6498|680|Plostina Array VN|public|2007-12-05T00:00:00|-
RO|public|PLAR|44.9142|26.0274|212|Ploiesti Astra|public|2008-11-19T00:00:00|-
RO|public|PGOR|44.9199|26.9768|102|Pogoanele BZ|public|2008-07-17T00:00:00|-
RO|public|PETR|45.723|27.2311|85|Petresti|public|2008-04-02T00:00:00|-
RO|public|PANC|45.8723|27.1477|160|Panciu|public|2016-01-27T00:00:00|-
RO|public|OZUR|46.0956|25.7862|676|Ozunca|public|2012-07-30T00:00:00|-
RO|public|OTISU|44.4278|24.3755|210|ISU Olt|public|2012-10-31T00:00:00|-
RO|public|ONER|46.3349|26.394|456|Valea Uzului BC|public|2017-09-25T00:00:00|-
RO|public|ODSR|46.2969|25.2919|575|Odorheiu Secuiesc HR|public|2021-10-05T00:00:00|-
RO|public|ODBI|45.7633|27.0558|226|Odobesti|public|2008-12-12T00:00:00|-
RO|public|NGRR|46.8375|27.4422|126|Negresti VS|public|2020-11-01T00:00:00|-
RO|public|NEHR|45.4272|26.2952|584|Nehoiu|public|2014-05-28T00:00:00|-
RO|public|NEGRR|45.5373|27.8771|143|Negrea GL|public|2017-11-01T00:00:00|-
